player_api_id,player_name,birthday,height,weight
33827,Inaki Goitia,1982-03-02 00:00:00,187.96,179
213812,Inigo Lopez,1982-07-23 00:00:00,185.42,163
4902,Iriney,1981-04-23 00:00:00,177.8,154
37461,Jaime Gavilan,1985-05-12 00:00:00,177.8,157
287231,Jairo,1993-07-11 00:00:00,172.72,152
46808,Javi Guerra,1982-03-15 00:00:00,177.8,170
38479,Javier Calleja,1978-05-12 00:00:00,170.18,168
75474,Javier Camunas,1980-07-17 00:00:00,175.26,157
52563,Jefferson Montero,1989-09-01 00:00:00,170.18,141
39990,Jeremy Toulalan,1983-09-10 00:00:00,182.88,170
33665,Jesus Capi,1977-03-25 00:00:00,182.88,172
40599,Joan Capdevila,1978-02-03 00:00:00,182.88,172
25990,Joao Pereira,1984-02-25 00:00:00,172.72,146
242094,Joel Campbell,1992-02-10 00:00:00,177.8,159
52490,Joffre David Guerron,1985-04-28 00:00:00,180.34,174
130298,John Guidetti,1992-04-15 00:00:00,185.42,174
33852,Jonas Gutierrez,1983-07-05 00:00:00,182.88,161
101920,Jonathan Lopez,1981-04-16 00:00:00,182.88,179
213684,Jordi Masip,1989-01-03 00:00:00,177.8,159
183321,Jorge Garcia Morcillo,1986-03-11 00:00:00,185.42,176
38403,Jorge Lopez,1978-09-19 00:00:00,182.88,165
580589,Jorge Mere,1997-04-17 00:00:00,182.88,170
38148,Jose Angel Crespo,1987-02-09 00:00:00,182.88,159
445908,Jose Caro,1993-03-08 00:00:00,182.88,154
99333,Jose Manuel Casado,1986-08-09 00:00:00,172.72,159
33761,Juan Carlos Valeron,1975-06-17 00:00:00,185.42,168
561433,Juan Munoz,1995-11-12 00:00:00,182.88,168
21445,Juca,1979-11-19 00:00:00,177.8,161
282680,Julian,1991-03-28 00:00:00,195.58,209
5243,Julio Alvarez,1981-05-01 00:00:00,180.34,157
163843,Julio Cesar,1986-09-02 00:00:00,193.04,176
156097,Keko,1991-12-27 00:00:00,172.72,150
74770,Kike Mateo,1979-12-30 00:00:00,175.26,168
96617,Koikili Campo,1980-12-23 00:00:00,167.64,148
292454,Levy Madinda,1992-06-22 00:00:00,175.26,163
42312,Loukas Vyntra,1981-02-05 00:00:00,182.88,168
101983,Manu Herrera,1981-09-29 00:00:00,182.88,165
49866,Manuel Iturra,1984-06-23 00:00:00,175.26,161
37970,"Manuel Lara Martinez,26",1980-06-15 00:00:00,182.88,181
21450,Marc Bertran,1982-05-22 00:00:00,180.34,172
181984,Marco Andreolli,1986-06-10 00:00:00,187.96,179
8780,Marco Perez,1990-09-18 00:00:00,182.88,168
18395,Marcos Aguirre,1984-03-30 00:00:00,170.18,150
30958,Marcos Senna,1976-07-17 00:00:00,177.8,168
122047,Mariano,1986-06-23 00:00:00,177.8,152
183185,Mario Gaspar,1990-11-24 00:00:00,177.8,154
30698,Marko Babic,1981-01-28 00:00:00,185.42,159
38160,Marti Soler,1975-04-28 00:00:00,180.34,168
412762,Matias Kranevitter,1993-05-21 00:00:00,177.8,165
517941,Matias Nahuel Leiva,1996-11-22 00:00:00,172.72,148
42173,Mehmet Aurelio,1977-12-15 00:00:00,177.8,165
33865,Miguel Flano,1984-08-19 00:00:00,177.8,159
43375,Mikel Rico,1984-11-04 00:00:00,177.8,168
16230,Milan Smiljanic,1986-11-19 00:00:00,182.88,172
213820,Nagore,1980-12-27 00:00:00,182.88,159
37429,Nene,1981-07-19 00:00:00,180.34,154
38907,Nicki Bille Nielsen,1988-02-07 00:00:00,185.42,165
37477,Nihat Kahveci,1979-11-23 00:00:00,175.26,157
25986,Nilmar,1984-07-14 00:00:00,180.34,163
101590,Oier Olazabal,1989-09-14 00:00:00,187.96,187
316771,Oliver Torres,1994-11-10 00:00:00,175.26,139
3316,Oscar Sanchez,1979-12-19 00:00:00,180.34,159
246177,Pablo Hernandez,1986-10-24 00:00:00,185.42,179
30903,Pablo Ibanez,1981-08-03 00:00:00,193.04,190
46836,Pape Kouli Diop,1986-03-19 00:00:00,180.34,161
242469,Rafinha,1993-02-12 00:00:00,175.26,157
173965,Raul Navas,1988-06-11 00:00:00,185.42,183
41163,Rayco Garcia,1987-03-23 00:00:00,165.1,141
30443,Renato,1979-05-15 00:00:00,177.8,172
30855,Ricardo,1976-02-11 00:00:00,185.42,176
33805,Ruben Martin Pulido,1979-02-02 00:00:00,187.96,176
74734,Ruben Suarez,1979-02-19 00:00:00,167.64,148
24168,Salva Ballesta,1975-05-25 00:00:00,182.88,170
195589,Samuele Longo,1992-01-12 00:00:00,185.42,172
6864,Santiago Acasiete,1977-11-22 00:00:00,182.88,172
213712,Saul Berjon,1986-05-24 00:00:00,177.8,183
202639,Sergio Alvarez,1992-01-23 00:00:00,182.88,159
96623,Sergio Asenjo,1989-06-28 00:00:00,187.96,192
37718,Sergio Fernandez,1977-05-23 00:00:00,190.5,179
38578,Sergio Garcia,1983-06-09 00:00:00,175.26,159
33887,Sergio Matabuena,1979-02-12 00:00:00,185.42,174
38520,Sergio Sanchez,1977-04-28 00:00:00,190.5,183
33929,Sidi Yaya Keita,1985-03-20 00:00:00,180.34,183
75398,Sisi,1986-04-22 00:00:00,167.64,143
26336,Stephane M'Bia,1986-05-20 00:00:00,187.96,181
254241,Stole Dimitrievski,1993-12-25 00:00:00,185.42,190
534484,Success Isaac,1996-01-07 00:00:00,185.42,190
160599,Toby Alderweireld,1989-03-02 00:00:00,185.42,179
71563,Valdet Rama,1987-11-20 00:00:00,182.88,172
49833,Waldo Ponce,1982-12-04 00:00:00,185.42,187
103450,Yevheniy Konoplyanka,1989-09-29 00:00:00,175.26,152
40719,Aaron Niguez,1989-04-26 00:00:00,170.18,143
42664,Abdelkader Ghezzal,1984-12-05 00:00:00,182.88,172
67334,Abdoul Karim Yoda,1988-10-25 00:00:00,182.88,161
191784,Abdoulaye Ba,1991-01-01 00:00:00,198.12,174
25571,Achille Emana,1982-06-05 00:00:00,180.34,170
441441,Ager Aketxe,1993-12-30 00:00:00,175.26,152
33993,Aitor Ocio,1976-11-28 00:00:00,187.96,170
32763,"Alberto Luque,21",1978-03-11 00:00:00,182.88,176
10348,Alejandro Dominguez,1981-06-10 00:00:00,175.26,161
213500,Alex Fernandez,1992-10-15 00:00:00,180.34,150
523390,Alvaro Medran,1994-03-15 00:00:00,175.26,150
38367,Andrija Delibasic,1981-04-24 00:00:00,187.96,185
432950,Angel Correa,1995-03-09 00:00:00,175.26,154
102612,Antonio Apono,1984-02-13 00:00:00,172.72,159
35324,Antonio Barragan,1987-06-12 00:00:00,185.42,183
358142,Antonio Cotan,1995-09-19 00:00:00,172.72,150
45244,Antunes,1987-04-01 00:00:00,175.26,152
70255,Aquivaldo Mosquera,1981-06-22 00:00:00,182.88,187
30834,Arjen Robben,1984-01-23 00:00:00,180.34,176
205278,Asier Illarramendi,1990-03-08 00:00:00,177.8,168
33958,Asier Riesgo,1983-10-06 00:00:00,185.42,168
41092,Benoit Tremoulinas,1985-12-28 00:00:00,172.72,143
96643,Bojan Krkic,1990-08-28 00:00:00,170.18,143
37480,Cani,1981-08-03 00:00:00,180.34,165
166648,Carlos Bacca,1986-09-08 00:00:00,180.34,170
74404,Carlos Garcia,1984-04-29 00:00:00,182.88,181
518240,Carlos Vigaray,1994-09-07 00:00:00,182.88,154
46531,Casto Espinosa,1982-06-18 00:00:00,180.34,165
24494,Cesar Sanchez,1971-09-02 00:00:00,185.42,181
282474,Christian Alfonso,1989-05-02 00:00:00,177.8,165
12766,Cristian Sapunaru,1984-04-05 00:00:00,187.96,179
30893,Cristiano Ronaldo,1985-02-05 00:00:00,185.42,176
640725,Curro Sanchez,1996-01-03 00:00:00,177.8,150
75307,Daniel Parejo,1989-04-16 00:00:00,180.34,165
74169,Daniel Wass,1989-05-31 00:00:00,180.34,163
37456,David Cobeno,1982-04-06 00:00:00,185.42,181
479217,David Costas,1995-03-26 00:00:00,180.34,159
528873,David Goldar,1994-09-15 00:00:00,180.34,170
108572,David Lomban,1987-06-05 00:00:00,187.96,185
169195,David Rochela,1990-02-19 00:00:00,180.34,170
163971,Didac Vila,1989-06-09 00:00:00,182.88,163
33128,Didier Digard,1986-07-12 00:00:00,182.88,168
38460,Diego Forlan,1979-05-19 00:00:00,180.34,172
150498,Dimas Delgado,1983-02-06 00:00:00,182.88,165
208926,Diogo Salomao,1988-09-14 00:00:00,175.26,154
183479,Edu Ramos,1992-02-17 00:00:00,177.8,148
75197,Egoitz Jaio,1980-08-13 00:00:00,187.96,165
26255,Emir Spahic,1980-08-18 00:00:00,185.42,179
30960,Emmanuel Adebayor,1984-02-26 00:00:00,190.5,181
170341,Eneko Boveda,1988-12-14 00:00:00,180.34,170
29580,Evaldo,1982-03-18 00:00:00,182.88,168
108568,Ever Banega,1988-06-29 00:00:00,175.26,157
30468,Fabio Celestini,1975-10-31 00:00:00,185.42,183
47566,Fabri,1987-12-17 00:00:00,182.88,176
363363,Fabrice Olinga,1996-05-12 00:00:00,172.72,146
113318,Facundo Sebastian Roncaglia,1987-02-10 00:00:00,177.8,168
244136,Fede Vico,1994-07-04 00:00:00,167.64,141
474680,Federico Nicolas Cartabia,1993-01-20 00:00:00,170.18,143
38035,"Fernandez Aitor Tornavaca,29",1976-03-24 00:00:00,175.26,154
319975,Filipe Augusto,1993-08-12 00:00:00,182.88,168
33826,Francesco Arnau,1975-03-23 00:00:00,185.42,179
30277,Francisco Navarro Yeste,1979-12-06 00:00:00,182.88,154
41464,Francisco Pavon,1980-01-09 00:00:00,187.96,172
150831,Francisco Sutil,1984-12-21 00:00:00,172.72,157
32678,German Dario Lux,1982-06-07 00:00:00,185.42,170
186991,German Pezzela,1991-06-27 00:00:00,185.42,179
38526,Gorka Brit,1978-04-19 00:00:00,175.26,152
38540,Gorka Elustondo,1987-03-18 00:00:00,182.88,174
33764,Gorka Iraizoz Moreno,1981-03-06 00:00:00,190.5,196
38546,Gorka Larrea Garcia,1984-04-07 00:00:00,180.34,163
154232,Grzegorz Krychowiak,1990-01-29 00:00:00,185.42,187
27300,Hamit Altintop,1982-12-08 00:00:00,182.88,181
127894,Hector Rodas,1988-03-07 00:00:00,190.5,176
128037,Henrique,1986-10-14 00:00:00,185.42,161
94571,Humberto Osorio,1988-06-24 00:00:00,177.8,172
50048,Humberto Suazo,1981-05-10 00:00:00,172.72,168
112204,Igor Martinez,1989-07-19 00:00:00,170.18,150
30657,Iker Casillas,1981-05-20 00:00:00,185.42,185
179772,Iker Muniain,1992-12-19 00:00:00,170.18,139
191315,Isco,1992-04-21 00:00:00,175.26,163
33630,Ivan Cuellar,1984-05-27 00:00:00,187.96,181
32766,Ivan de la Pena,1976-05-06 00:00:00,170.18,157
188517,Ivan Gonzalez,1988-02-15 00:00:00,182.88,185
25773,Ivan Rakitic,1988-03-10 00:00:00,182.88,172
30866,Ivica Dragutinovic,1975-11-13 00:00:00,185.42,185
177126,Jan Oblak,1993-01-07 00:00:00,185.42,192
160844,Jaume Costa,1988-03-18 00:00:00,170.18,137
268207,Javi Hervas,1989-06-09 00:00:00,175.26,172
183498,Javi Lara,1985-12-04 00:00:00,177.8,161
251256,Javier Espinosa Gonzalez,1992-09-19 00:00:00,175.26,154
46407,Jean-Sylvain Babin,1986-10-14 00:00:00,182.88,185
26010,Jeffrey Sarpong,1988-08-03 00:00:00,172.72,165
174030,Jesus Fernandez,1988-06-11 00:00:00,190.5,183
449494,Jon Errasti,1988-06-01 00:00:00,180.34,179
191140,Jonas Ramalho,1993-06-10 00:00:00,180.34,150
150644,Jonathan Pereira,1987-05-12 00:00:00,167.64,134
495107,Jonathan Rodriguez,1993-07-06 00:00:00,180.34,172
172147,Jordi Figueras,1987-05-16 00:00:00,185.42,181
150737,Jose Catala,1985-01-01 00:00:00,182.88,168
32043,Jose Gomes de Moraes Edmilson,1976-07-10 00:00:00,185.42,165
18653,Jose Gustavo Sand,1980-07-17 00:00:00,182.88,174
37411,Jose Manuel Jurado,1986-06-29 00:00:00,175.26,159
22234,Jose Mari,1978-12-10 00:00:00,182.88,172
150330,Jose Maria Callejon,1987-02-11 00:00:00,177.8,161
674492,Jose Matos,1995-05-06 00:00:00,170.18,150
485141,Joseba Zaldua,1992-06-24 00:00:00,175.26,157
205307,Joselu,1991-03-03 00:00:00,177.8,161
244563,Jota,1991-06-16 00:00:00,180.34,154
427893,Jozabed,1991-03-08 00:00:00,180.34,148
37469,Juan Albin,1986-07-17 00:00:00,180.34,187
114601,Juan Angel Neira,1989-02-21 00:00:00,177.8,152
38398,Juan Arango,1980-05-17 00:00:00,180.34,170
246422,Juan Carlos,1988-01-20 00:00:00,187.96,181
37511,Juan Jesus Calatayud,1979-12-21 00:00:00,190.5,194
33634,Juan Valera,1984-12-21 00:00:00,182.88,168
75239,Juanma Ortiz,1982-03-01 00:00:00,177.8,154
523387,Juanma,1993-02-20 00:00:00,180.34,165
66633,Jukka Raitala,1988-09-15 00:00:00,180.34,168
23144,Jurgen Colin,1981-01-20 00:00:00,182.88,168
41044,Kaka,1982-04-22 00:00:00,185.42,183
45352,Kaka,1981-05-16 00:00:00,185.42,174
40068,Knut Olav Rindaroey,1985-07-17 00:00:00,177.8,163
18388,"Leandro Gioda,28",1984-10-01 00:00:00,193.04,192
173427,Lucas Alfonso Orban,1989-02-03 00:00:00,182.88,172
504606,Lucas Hernandez,1996-02-14 00:00:00,180.34,165
37468,Lucas Matias Licht,1981-04-06 00:00:00,175.26,159
114672,Lucas Wilchez,1983-12-31 00:00:00,172.72,143
198566,Luis Alberto,1992-09-28 00:00:00,182.88,159
33636,Luis Perea,1979-01-30 00:00:00,180.34,168
292771,Mamadou Kone,1991-12-25 00:00:00,177.8,161
111975,Manucho,1983-03-07 00:00:00,187.96,183
38471,Manuel Victor,1974-04-14 00:00:00,165.1,146
184554,Marc-Andre ter Stegen,1992-04-30 00:00:00,187.96,187
183184,Marcos Gullon,1989-02-20 00:00:00,185.42,174
37427,Mario Alvarez,1982-02-02 00:00:00,177.8,165
96619,Markel Susaeta,1987-12-14 00:00:00,177.8,150
30827,Markus Rosenberg,1982-09-27 00:00:00,182.88,179
96616,Martin Caceres,1987-04-07 00:00:00,180.34,172
213688,Martin Montoya,1991-04-14 00:00:00,175.26,159
239219,Mateo Kovacic,1994-05-06 00:00:00,177.8,170
320686,Matheus Doria,1994-11-08 00:00:00,187.96,181
33632,Maxi Rodriguez,1981-01-02 00:00:00,180.34,174
30675,Michael Essien,1982-12-03 00:00:00,177.8,187
26886,Michael Jakobsen,1986-01-02 00:00:00,185.42,179
30658,Michel Salgado,1975-10-22 00:00:00,175.26,165
150316,Michel,1990-02-15 00:00:00,175.26,154
33845,Miguel Angel Moya,1984-04-02 00:00:00,187.96,181
154938,Mikel Balenziaga,1988-02-29 00:00:00,177.8,168
33960,Mikel Gonzalez,1985-09-24 00:00:00,190.5,174
38559,Mikel Saizar,1983-01-18 00:00:00,190.5,185
31312,Milan Stepanov,1983-04-02 00:00:00,190.5,183
522579,Munir El Haddadi,1995-09-01 00:00:00,175.26,152
19533,Neymar,1992-02-05 00:00:00,175.26,150
41016,Nivaldo,1980-06-23 00:00:00,187.96,174
101419,Odion Ighalo,1989-06-16 00:00:00,177.8,170
209922,Oscar Duarte,1989-06-03 00:00:00,182.88,183
25347,Oscar Gonzalez,1982-11-12 00:00:00,177.8,157
683450,Pablo Fornals,1996-02-22 00:00:00,177.8,148
2802,Pablo Hernandez,1985-04-11 00:00:00,172.72,159
298157,Pablo Iniguez,1994-01-20 00:00:00,182.88,159
299981,Pablo Mari Villar,1993-08-31 00:00:00,190.5,192
28907,Pablo Sebastian Alvarez,1984-04-17 00:00:00,177.8,181
643570,Paolo Lemos,1995-12-28 00:00:00,185.42,176
25521,Pape Diakhate,1984-06-21 00:00:00,182.88,172
150769,Pedro Botelho,1989-12-14 00:00:00,185.42,154
75192,Pedro Leon,1986-11-24 00:00:00,182.88,161
37597,Pedro Lopez,1983-11-01 00:00:00,175.26,159
40668,Pedro Mosquera,1988-04-21 00:00:00,182.88,170
150250,Pedro Rodriguez,1987-07-28 00:00:00,167.64,137
37216,Piet Velthuizen,1986-11-03 00:00:00,187.96,198
43372,Piti,1981-05-26 00:00:00,177.8,174
68813,Przemyslaw Tyton,1987-01-04 00:00:00,193.04,187
488710,Rafa Galvez,1993-05-20 00:00:00,190.5,179
38036,Rafael Barber,1980-08-02 00:00:00,182.88,170
74743,Rafael Sastre,1975-10-20 00:00:00,177.8,165
231811,Raoul Loe,1989-01-31 00:00:00,193.04,183
230982,Raphael Varane,1993-04-25 00:00:00,190.5,172
183701,Raul Dominguez,1986-11-11 00:00:00,180.34,165
96618,Raul Fernandez,1988-03-13 00:00:00,195.58,190
32764,Raul Tamudo,1977-10-19 00:00:00,180.34,163
116750,Ricky van Wolfswinkel,1989-01-27 00:00:00,185.42,163
37478,Robert Pires,1973-10-29 00:00:00,187.96,176
193869,Rodrigo,1991-03-06 00:00:00,180.34,170
32761,Ruben Baraja,1975-07-11 00:00:00,180.34,165
96652,Ruben Castro,1981-06-27 00:00:00,175.26,159
358138,Ruben Duarte,1995-10-18 00:00:00,180.34,165
384413,Ruben Garcia,1993-07-14 00:00:00,170.18,159
150045,Ruben Micael,1986-08-19 00:00:00,175.26,154
102879,Salva Sevilla,1984-03-18 00:00:00,177.8,154
33844,Saul,1985-04-09 00:00:00,175.26,172
33812,Sebastien Squillaci,1980-08-11 00:00:00,185.42,176
30419,Selim Benachour,1981-09-08 00:00:00,170.18,161
75206,Sergio Ortega,1980-11-25 00:00:00,182.88,163
105351,Simao,1988-07-23 00:00:00,177.8,168
280276,Suso,1993-11-19 00:00:00,175.26,154
172949,Thiago Alcantara,1991-04-11 00:00:00,175.26,154
96852,Tiago Filipe Gomes,1985-08-19 00:00:00,180.34,168
40951,Tiago Pinto,1988-02-01 00:00:00,177.8,154
183449,Tito,1985-07-11 00:00:00,175.26,137
33872,Valdo,1981-04-23 00:00:00,182.88,172
32657,Victor Valdes,1982-01-14 00:00:00,182.88,172
28955,Wilfredo Caballero,1981-09-28 00:00:00,185.42,176
39854,Xavi Hernandez,1980-01-25 00:00:00,170.18,148
38489,Xisco Nadal,1986-06-27 00:00:00,180.34,179
36615,Yaya Toure,1983-05-13 00:00:00,187.96,198
161291,Youssef El Arabi,1987-02-03 00:00:00,182.88,185
39562,Abdoulay Konko,1984-03-09 00:00:00,182.88,157
24385,Abel Aguilar,1985-01-06 00:00:00,185.42,176
361710,Aderlan Santos,1989-04-09 00:00:00,193.04,183
571685,Adrian Marin,1997-01-09 00:00:00,180.34,161
314605,Alberto Moreno,1992-07-05 00:00:00,170.18,143
189192,Aleix Vidal,1989-08-21 00:00:00,177.8,152
280638,Aleksandar Pantic,1992-04-11 00:00:00,185.42,168
33840,Alexandre Geijo,1982-09-05 00:00:00,187.96,179
42321,Alexandros Tziolis,1985-02-13 00:00:00,187.96,185
111801,Alfred N'Diaye,1990-03-06 00:00:00,190.5,176
183350,Alvaro Cejudo,1984-01-29 00:00:00,180.34,172
474658,Alvaro Garcia,1992-10-27 00:00:00,167.64,130
257855,Alvaro Gonzalez Soberon,1990-01-08 00:00:00,180.34,150
93484,Aly Cissokho,1987-09-15 00:00:00,180.34,165
150323,Ander Iturraspe,1989-03-08 00:00:00,187.96,165
164238,Andre Santos,1989-03-02 00:00:00,177.8,165
104986,Andres Fernandez,1986-12-16 00:00:00,182.88,190
30955,Andres Iniesta,1984-05-11 00:00:00,170.18,150
192065,Andres Tunez,1987-03-15 00:00:00,187.96,183
46509,Angel Di Maria,1988-02-14 00:00:00,180.34,165
41292,Angel Rodriguez,1987-04-26 00:00:00,172.72,150
280485,Angel Trujillo,1987-09-08 00:00:00,177.8,174
33832,Antonio Hidalgo,1979-02-08 00:00:00,182.88,161
115798,Baba,1988-01-05 00:00:00,177.8,165
242151,Borja Ekiza,1988-03-06 00:00:00,180.34,161
128298,Bryan Rodriguez,1986-08-14 00:00:00,190.5,201
112205,Cala,1989-11-26 00:00:00,187.96,159
30661,Carles Puyol,1978-04-13 00:00:00,177.8,176
17299,Carlos Carmona,1987-07-05 00:00:00,177.8,159
574654,Carlos Castro,1995-06-01 00:00:00,177.8,150
516854,Carlos Fernandez,1996-05-22 00:00:00,185.42,159
192841,Carlos Lazaro Vallejo,1990-11-13 00:00:00,180.34,170
187279,Cedric,1992-03-08 00:00:00,167.64,137
51953,Celso Borges,1988-05-27 00:00:00,182.88,181
260969,Charlie I'Anson,1993-07-01 00:00:00,180.34,161
30649,Christoph Metzelder,1980-11-05 00:00:00,193.04,203
161660,Ciro Immobile,1990-02-20 00:00:00,185.42,172
151063,Coke,1987-04-26 00:00:00,175.26,159
287226,Cristian Lobato,1989-03-07 00:00:00,175.26,146
114339,Cristian Maidana,1987-01-24 00:00:00,180.34,163
58294,Cristian Stuani,1986-10-12 00:00:00,185.42,168
239350,Cristiano Biraghi,1992-09-01 00:00:00,182.88,172
56846,Dani Estrada,1987-01-03 00:00:00,177.8,163
282674,Daniel Carvajal,1992-01-11 00:00:00,172.72,161
215584,David Lopez,1989-10-09 00:00:00,185.42,183
102631,David Rodriguez,1986-02-14 00:00:00,177.8,159
96613,Diego Alves,1985-06-24 00:00:00,187.96,183
24383,Diego Castro,1982-07-02 00:00:00,175.26,154
19243,Diego Costa,1988-10-07 00:00:00,187.96,187
56678,Diego Godin,1986-02-16 00:00:00,185.42,161
99054,Diego Ifran,1987-06-08 00:00:00,175.26,168
74435,Domingo Cisma,1982-02-09 00:00:00,182.88,172
213707,Edu Oriol,1986-11-05 00:00:00,175.26,154
18784,Emiliano Daniel Armenteros,1986-01-18 00:00:00,180.34,172
282461,Enric Saborit,1992-04-27 00:00:00,185.42,159
215768,Ezequiel Rescaldani,1992-06-11 00:00:00,190.5,183
115297,Fabian Monzon,1987-04-13 00:00:00,177.8,181
29590,Fabio Coentrao,1988-03-11 00:00:00,177.8,154
39198,Fernando Damian Tissone,1986-07-24 00:00:00,180.34,170
599425,Florin Andone,1993-04-11 00:00:00,182.88,172
102699,Foued Kadir,1983-12-05 00:00:00,180.34,154
241825,Francisco Alcacer,1993-08-30 00:00:00,175.26,157
38475,Francisco Farinos,1978-03-29 00:00:00,172.72,150
178802,Franco Zuculini,1990-09-05 00:00:00,175.26,150
323438,Fredy Hinestroza,1990-04-05 00:00:00,175.26,154
163205,Gael Kakuta,1991-06-21 00:00:00,172.72,141
57078,Gary Kagelmacher,1988-04-21 00:00:00,182.88,174
245555,Geronimo Rulli,1992-05-20 00:00:00,187.96,176
25759,Gonzalo Higuain,1987-12-10 00:00:00,182.88,181
282460,Guillermo,1993-05-23 00:00:00,180.34,163
25560,Guirane N'Daw,1984-04-24 00:00:00,190.5,190
183158,Hector Yuste,1988-01-12 00:00:00,190.5,181
40958,Helder Postiga,1982-08-02 00:00:00,180.34,168
97486,Henrique Sereno,1985-05-18 00:00:00,187.96,172
113627,Hernan Dario Bernardello,1986-08-03 00:00:00,175.26,163
243781,Hernan,1990-08-26 00:00:00,180.34,161
5233,Iban Javier Cuadrado,1979-02-21 00:00:00,187.96,176
96620,Ion Velez,1985-02-17 00:00:00,182.88,168
239965,Isma Lopez,1990-01-29 00:00:00,180.34,165
361792,Ivan Cavaleiro,1993-10-18 00:00:00,175.26,161
2857,Ivan Perez,1985-11-16 00:00:00,172.72,143
164033,Ivan Pillud,1986-04-24 00:00:00,177.8,163
75390,Jacobo,1983-07-10 00:00:00,195.58,181
75392,Jauregi Inaki Bea,1978-06-27 00:00:00,185.42,176
128721,Javi Castellano,1987-11-02 00:00:00,180.34,157
185123,Javi Lopez,1986-01-21 00:00:00,180.34,168
172324,Javier Aquino,1990-02-11 00:00:00,165.1,137
33963,Javier Garrido,1985-03-15 00:00:00,177.8,168
70409,Javier Hernandez,1988-06-01 00:00:00,175.26,161
37497,Javier Portillo,1982-03-30 00:00:00,180.34,154
30279,Javier Venta,1975-12-13 00:00:00,180.34,163
75609,Jesus Mendoza,1977-02-23 00:00:00,175.26,157
30839,Johnny Heitinga,1983-11-15 00:00:00,180.34,170
39122,Jonas,1984-04-01 00:00:00,180.34,165
24123,Jonathan De Guzman,1987-09-13 00:00:00,172.72,154
128732,Jonathas,1989-03-06 00:00:00,190.5,187
541557,Jony,1991-07-09 00:00:00,177.8,176
150632,Jordi Feliu Xumetra,1985-10-24 00:00:00,172.72,154
97508,Jorge Goncalves,1983-10-31 00:00:00,177.8,181
213816,Jose Angel,1989-03-02 00:00:00,185.42,165
161651,Jose Canas,1987-05-27 00:00:00,177.8,152
364244,Jose Mari,1987-12-06 00:00:00,182.88,154
24131,Jose Miguel Josemi,1979-11-15 00:00:00,182.88,181
186121,Jose Raul Baena,1989-03-02 00:00:00,180.34,179
238841,Jose Recio,1991-01-11 00:00:00,182.88,163
37605,Joseba Garmendia,1985-10-04 00:00:00,182.88,159
638029,Josep Sene,1991-12-10 00:00:00,185.42,163
282691,Juan Bernat,1993-03-01 00:00:00,170.18,148
189178,Juan Dominguez Lamas,1990-01-08 00:00:00,180.34,157
121716,Juan Forlin,1988-01-10 00:00:00,180.34,157
75199,Juan Ramon Cabrero Juanra,1980-04-24 00:00:00,182.88,172
37449,Juan Rodriguez,1982-04-01 00:00:00,185.42,176
26535,Kennedy Bakircioglu,1980-11-02 00:00:00,180.34,170
26392,Kevin Gameiro,1987-05-09 00:00:00,172.72,154
96627,Kike Lopez,1988-01-12 00:00:00,170.18,143
358127,Leo Baptistao,1992-08-26 00:00:00,180.34,157
30664,Leonardo Franco,1977-05-20 00:00:00,187.96,174
182138,Leonel Galeano,1991-08-02 00:00:00,182.88,185
96838,Lica,1988-09-08 00:00:00,180.34,154
166702,"Lolo Reyes,23",1991-06-13 00:00:00,175.26,170
150480,Lora,1987-03-25 00:00:00,167.64,148
194660,Lucas Perez,1988-09-10 00:00:00,180.34,172
267380,Lucas Piazon,1994-01-20 00:00:00,182.88,165
40636,Luis Suarez,1987-01-24 00:00:00,182.88,187
213714,Luso,1984-12-04 00:00:00,182.88,165
37622,Mane,1981-12-21 00:00:00,175.26,150
20325,Marcelo Silva,1989-03-21 00:00:00,185.42,183
18628,Marco Ruben,1986-10-26 00:00:00,177.8,165
75579,Marian Kelemen,1979-12-07 00:00:00,187.96,185
38467,Mariano Damian Barbosa,1984-07-27 00:00:00,187.96,165
41667,Marius Stankevicius,1981-07-15 00:00:00,190.5,183
34233,Mark Gonzalez,1984-07-10 00:00:00,175.26,163
38794,Marvin Ogunjimi,1987-10-12 00:00:00,182.88,176
185644,Mathew Ryan,1992-04-08 00:00:00,182.88,181
111033,Matias Alustiza,1984-05-31 00:00:00,165.1,150
113311,Mauro Dos Santos,1989-07-07 00:00:00,180.34,165
37916,Miguel Robuste,1985-05-20 00:00:00,182.88,172
41470,Miguel Torres,1986-01-28 00:00:00,182.88,163
24132,Mohamed Lamine Sissoko,1985-01-22 00:00:00,190.5,179
38382,Mohammed Tchite,1984-01-31 00:00:00,177.8,154
242477,Nacho Cases,1987-12-22 00:00:00,175.26,146
265275,Naldo,1988-08-25 00:00:00,187.96,185
75001,Nauzet Aleman,1985-02-25 00:00:00,180.34,165
45457,Nicolas Bertolo,1986-02-01 00:00:00,177.8,165
362194,Nicolas Lopez,1993-10-01 00:00:00,177.8,165
638105,Nili,1994-02-18 00:00:00,177.8,143
37799,Obafemi Martins,1984-10-28 00:00:00,170.18,161
38890,Pablo Amo,1978-01-15 00:00:00,185.42,161
75353,Pablo Sicilia,1981-09-10 00:00:00,182.88,183
302823,Pape Diamanka,1990-01-10 00:00:00,182.88,168
45237,Paulao,1982-08-06 00:00:00,187.96,194
35638,Pedro Munitis,1975-06-19 00:00:00,167.64,154
25921,Pepe,1983-02-26 00:00:00,187.96,179
25574,Pierre Webo,1982-01-20 00:00:00,180.34,179
